pluno, d-1,d-2,d-3,d-4,d-5,d-6,d-7
22103006,1758.0,979.0,0.0,1510.0,448.0,2060.0,0.0
22103006,1436.0,0.0,0.0,2752,644.0,4320.0,298.0
22103006,556.0,0.0,1478.0,1436.0,0.0,0.0,2752
22103006,0.0,1918.0,706.0,974.0,604.0,0.0,1250.0
22103006,1246.0,2130.0,0.0,0.0,1060.0,982.0,504.0
22103006,2782.0,1060.0,2647.0,0.0,1618.0,1246.0,2130.0
22103006,0.0,0.0,1738.0,1334.0,2804.0,0.0,1612.0
22103006,1552.0,0.0,1998.0,1216.0,0.0,1368.0,3946.0
22103006,0.0,0.0,0.0,0.0,1110.0,0.0,0.0
22103007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22103007,0.0,1510.0,448.0,2060.0,0.0,0.0,990.0
22103007,1758.0,979.0,0.0,1510.0,448.0,2060.0,0.0
22103007,2652.0,556.0,0.0,1478.0,1436.0,0.0,0.0
22103007,1794.0,0.0,0.0,1482.0,510.0,878.0,0.0
22103007,3040.0,0.0,0.0,0.0,0.0,818.0,0.0
22103007,0.0,1618.0,1246.0,2130.0,0.0,0.0,1060.0
22103008,0.0,0.0,0.0,570.0,556.0,0.0,564.0
22103008,0.0,1024.0,4586.0,1324.0,0.0,1708.0,0.0
22103008,1712.0,0.0,430.0,0.0,1024.0,4586.0,1324.0
22103009,0.0,1368.0,3946.0,626.0,2288.0,0.0,0.0
22103010,0.0,0.0,990.0,6612.0,1070.0,7945.0,696.0
22103010,0.0,2036.0,1890.0,2704.0,1002.0,1593.0,1758.0
22103010,0.0,1963.0,2652.0,556.0,0.0,1478.0,1436.0
22103010,0.0,1990.0,10.0,854.0,0.0,1918.0,706.0
22103010,510.0,878.0,0.0,948.0,0.0,2536.0,3196.0
22103010,0.0,1004.0,0.0,0.0,956.0,1.0,3040.0
22103010,504.0,1004.0,0.0,0.0,980.0,1472.0,0.0
22103010,2130.0,0.0,0.0,1060.0,982.0,504.0,1004.0
22103010,2647.0,0.0,1618.0,1246.0,2130.0,0.0,0.0
22103010,1060.0,2647.0,0.0,1618.0,1246.0,2130.0,0.0
22103010,606.0,0.0,598.0,0.0,2678.0,2782.0,1060.0
22103010,2804.0,0.0,1612.0,2300.0,0.0,0.0,1094.0
22103010,0.0,0.0,1738.0,1334.0,2804.0,0.0,1612.0
22103010,1216.0,0.0,1368.0,3946.0,626.0,2288.0,0.0
22103010,1994.0,1552.0,0.0,1998.0,1216.0,0.0,1368.0
22103010,482.0,1268.0,4038.0,1994.0,1552.0,0.0,1998.0
22103010,0.0,430.0,0.0,1024.0,4586.0,1324.0,0.0
22103010,1712.0,0.0,430.0,0.0,1024.0,4586.0,1324.0
22103011,2060.0,0.0,0.0,990.0,6612.0,1070.0,7945.0
22103011,1593.0,1758.0,979.0,0.0,1510.0,448.0,2060.0
22103011,2704.0,1002.0,1593.0,1758.0,979.0,0.0,1510.0
22103011,0.0,2036.0,1890.0,2704.0,1002.0,1593.0,1758.0
22103011,0.0,0.0,2752,644.0,4320.0,298.0,0.0
22103011,1436.0,0.0,0.0,2752,644.0,4320.0,298.0
22103011,556.0,0.0,1478.0,1436.0,0.0,0.0,2752
22103011,0.0,1963.0,2652.0,556.0,0.0,1478.0,1436.0
22103011,0.0,1502.0,0.0,1963.0,2652.0,556.0,0.0
22103011,854.0,0.0,1918.0,706.0,974.0,604.0,0.0
22103011,0.0,948.0,0.0,2536.0,3196.0,716.0,0.0
22103011,658.0,0.0,1268.0,716.0,0.0,0.0,2294.0
22103011,0.0,1004.0,0.0,0.0,956.0,1.0,3040.0
22103011,0.0,0.0,980.0,1472.0,0.0,2088.0,0.0
22103011,2782.0,1060.0,2647.0,0.0,1618.0,1246.0,2130.0
22103011,626.0,2288.0,0.0,0.0,1738.0,1334.0,2804.0
22103011,1994.0,1552.0,0.0,1998.0,1216.0,0.0,1368.0
22103011,4038.0,1994.0,1552.0,0.0,1998.0,1216.0,0.0
22103011,1242.0,482.0,1268.0,4038.0,1994.0,1552.0,0.0
22103011,0.0,0.0,0.0,0.0,1110.0,0.0,0.0
22103011,1712.0,0.0,430.0,0.0,1024.0,4586.0,1324.0
22103011,2118.0,1712.0,0.0,430.0,0.0,1024.0,4586.0
22103012,0.0,1998.0,1216.0,0.0,1368.0,3946.0,626.0
22103013,0.0,3097.0,0.0,0.0,0.0,0.0,0.0
22103013,979.0,0.0,1510.0,448.0,2060.0,0.0,0.0
22103013,644.0,4320.0,298.0,0.0,4022.0,0.0,2036.0
22103013,716.0,0.0,1990.0,10.0,854.0,0.0,1918.0
22103013,0.0,2536.0,3196.0,716.0,0.0,1990.0,10.0
22103013,896.0,0.0,0.0,0.0,0.0,0.0,1.0
22103013,0.0,598.0,0.0,2678.0,2782.0,1060.0,2647.0
22103013,0.0,0.0,802.0,0.0,0.0,0.0,570.0
22110003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22110003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22110003,562.0,0.0,0.0,0.0,678,0.0,0.0
22110003,0.0,574.0,0.0,0.0,0.0,0.0,444.0
22110003,0.0,0.0,0.0,1062.0,0.0,574.0,0.0
22110003,0.0,0.0,0.0,1716.0,0.0,0.0,0.0
22110003,0.0,348.0,0.0,0.0,0.0,1716.0,0.0
22110003,754.0,0.0,348.0,0.0,0.0,0.0,1716.0
22110003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22110004,0.0,0.0,0.0,678,0.0,0.0,0.0
22110004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22110004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22110004,0.0,0.0,0.0,620.0,0.0,0.0,0.0
22110004,0.0,0.0,0.0,0.0,0.0,1894.0,0.0
22110005,0.0,0.0,0.0,0.0,444.0,0.0,0.0
22110005,0.0,574.0,0.0,0.0,0.0,0.0,444.0
22110005,0.0,0.0,0.0,1062.0,0.0,574.0,0.0
22110005,0.0,0.0,0.0,0.0,0.0,1290.0,0.0
22110085,0.0,0.0,0.0,0.0,0.0,0.0,1296.0
22110085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22110085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22111001,0.0,0.0,0.0,0.0,2114.0,1776.0,2950.0
22111001,516.0,0.0,0.0,0.0,0.0,832.0,0.0
22111001,324.0,516.0,0.0,0.0,0.0,0.0,832.0
22111001,0.0,0.0,1012.0,3416.0,324.0,516.0,0.0
22111001,782.0,0.0,0.0,2578.0,0.0,0.0,1012.0
22111001,0.0,1032.0,1030.0,0.0,1140.0,2372.0,782.0
22111001,1832.0,0.0,1032.0,1030.0,0.0,1140.0,2372.0
22111001,1200.0,1832.0,0.0,1032.0,1030.0,0.0,1140.0
22111001,706.0,1440.0,1200.0,1832.0,0.0,1032.0,1030.0
22111001,3332.0,706.0,1440.0,1200.0,1832.0,0.0,1032.0
22111001,0.0,1040.0,1698.0,3332.0,706.0,1440.0,1200.0
22111001,440.0,1210.0,1800.0,634.0,0.0,1586.0,0.0
22111004,0.0,1234.0,826.0,0.0,0.0,0.0,0.0
22111004,0.0,714.0,0.0,1234.0,826.0,0.0,0.0
22111004,1208.0,0.0,0.0,4334.0,0.0,714.0,0.0
22111004,0.0,0.0,1082.0,1208.0,0.0,0.0,4334.0
22111004,1426.0,0.0,0.0,1082.0,1208.0,0.0,0.0
22111004,422.0,1426.0,0.0,0.0,1082.0,1208.0,0.0
22111004,5418.0,422.0,1426.0,0.0,0.0,1082.0,1208.0
22111004,4424.0,5418.0,422.0,1426.0,0.0,0.0,1082.0
22111004,1784.0,4424.0,5418.0,422.0,1426.0,0.0,0.0
22111004,812.0,2636.0,1784.0,4424.0,5418.0,422.0,1426.0
22111004,0.0,3180.0,812.0,2636.0,1784.0,4424.0,5418.0
22111004,634.0,2030.0,0.0,3180.0,812.0,2636.0,1784.0
22111004,2002.0,634.0,2030.0,0.0,3180.0,812.0,2636.0
22111004,724.0,2002.0,634.0,2030.0,0.0,3180.0,812.0
22111004,544.0,724.0,2002.0,634.0,2030.0,0.0,3180.0
22111004,1058.0,1026.0,544.0,724.0,2002.0,634.0,2030.0
22111004,634.0,0.0,900.0,1244.0,1058.0,1026.0,544.0
22111004,1890.0,634.0,0.0,900.0,1244.0,1058.0,1026.0
22111004,1680.0,682.0,1284.0,1890.0,634.0,0.0,900.0
22111004,290.0,364.0,1722.0,2132.0,1680.0,682.0,1284.0
22111004,0.0,2118.0,1344.0,290.0,364.0,1722.0,2132.0
22111004,1526.0,508.0,0.0,1530.0,532.0,0.0,2118.0
22111004,364.0,1108.0,518.0,898.0,512.0,0.0,30.0
22111004,1098.0,364.0,1108.0,518.0,898.0,512.0,0.0
22111004,4190.0,1098.0,364.0,1108.0,518.0,898.0,512.0
22111004,5.0,1592.0,4190.0,1098.0,364.0,1108.0,518.0
22111004,754.0,5.0,1592.0,4190.0,1098.0,364.0,1108.0
22111004,604.0,754.0,5.0,1592.0,4190.0,1098.0,364.0
22111004,0.0,0.0,922.0,604.0,754.0,5.0,1592.0
22111004,5.0,0.0,1324.0,0.0,0.0,922.0,604.0
22111004,718.0,5.0,0.0,1324.0,0.0,0.0,922.0
22111004,1228.0,0.0,2044.0,718.0,5.0,0.0,1324.0
22111004,0.0,2330.0,1228.0,0.0,2044.0,718.0,5.0
22111004,0.0,0.0,0.0,0.0,882.0,1122.0,530.0
22111004,912.0,1950.0,0.0,0.0,0.0,0.0,882.0
22111004,2950.0,912.0,1950.0,0.0,0.0,0.0,0.0
22111004,1776.0,2950.0,912.0,1950.0,0.0,0.0,0.0
22111004,324.0,516.0,0.0,0.0,0.0,0.0,832.0
22111004,0.0,0.0,1012.0,3416.0,324.0,516.0,0.0
22111004,0.0,0.0,2578.0,0.0,0.0,1012.0,3416.0
22111004,2372.0,782.0,0.0,0.0,2578.0,0.0,0.0
22111004,706.0,1440.0,1200.0,1832.0,0.0,1032.0,1030.0
22111004,3332.0,706.0,1440.0,1200.0,1832.0,0.0,1032.0
22111004,1698.0,3332.0,706.0,1440.0,1200.0,1832.0,0.0
22111004,0.0,1170,0.0,1040.0,1698.0,3332.0,706.0
22111004,440.0,1210.0,1800.0,634.0,0.0,1586.0,0.0
22111004,0.0,2308.0,440.0,1210.0,1800.0,634.0,0.0
22111004,540.0,1232.0,1650.0,0.0,2308.0,440.0,1210.0
22111004,5372.0,540.0,1232.0,1650.0,0.0,2308.0,440.0
22111004,0.0,0.0,0.0,2240.0,5372.0,540.0,1232.0
22111004,3660.0,0.0,0.0,0.0,2240.0,5372.0,540.0
22111004,0.0,0.0,0.0,996.0,2118.0,3660.0,0.0
22111004,0.0,2196.0,1182.0,1970.0,0.0,0.0,0.0
22111004,2578.0,0.0,2196.0,1182.0,1970.0,0.0,0.0
22111004,0.0,318.0,1170.0,2578.0,0.0,2196.0,1182.0
22111004,718.0,0.0,318.0,1170.0,2578.0,0.0,2196.0
22111004,932.0,718.0,0.0,318.0,1170.0,2578.0,0.0
22111004,0.0,766.0,932.0,718.0,0.0,318.0,1170.0
22111004,0.0,1046.0,0.0,766.0,932.0,718.0,0.0
22111004,552.0,0.0,1226.0,510.0,0.0,1652.0,0.0
22111004,1088.0,0.0,698.0,0.0,1456.0,0.0,988.0
22111006,5418.0,422.0,1426.0,0.0,0.0,1082.0,1208.0
22111006,0.0,3180.0,812.0,2636.0,1784.0,4424.0,5418.0
22111006,0.0,2044.0,718.0,5.0,0.0,1324.0,0.0
22111006,324.0,516.0,0.0,0.0,0.0,0.0,832.0
22111006,1030.0,0.0,1140.0,2372.0,782.0,0.0,0.0
22111006,0.0,0.0,0.0,996.0,2118.0,3660.0,0.0
22111006,510.0,0.0,1652.0,0.0,1046.0,0.0,766.0
22111008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22111008,5418.0,422.0,1426.0,0.0,0.0,1082.0,1208.0
22111008,4424.0,5418.0,422.0,1426.0,0.0,0.0,1082.0
22111008,634.0,0.0,900.0,1244.0,1058.0,1026.0,544.0
22111008,682.0,1284.0,1890.0,634.0,0.0,900.0,1244.0
22111008,532.0,0.0,2118.0,1344.0,290.0,364.0,1722.0
22111008,508.0,0.0,1530.0,532.0,0.0,2118.0,1344.0
22111008,1592.0,4190.0,1098.0,364.0,1108.0,518.0,898.0
22111008,1062.0,0.0,2330.0,1228.0,0.0,2044.0,718.0
22111008,1440.0,1200.0,1832.0,0.0,1032.0,1030.0,0.0
22111008,1210.0,1800.0,634.0,0.0,1586.0,0.0,1170
22111008,0.0,0.0,0.0,2240.0,5372.0,540.0,1232.0
22111008,1182.0,1970.0,0.0,0.0,0.0,996.0,2118.0
22111008,0.0,988.0,876.0,552.0,0.0,1226.0,510.0
22111008,0.0,1456.0,0.0,988.0,876.0,552.0,0.0
22111012,0.0,714.0,0.0,1234.0,826.0,0.0,0.0
22111012,1026.0,544.0,724.0,2002.0,634.0,2030.0,0.0
22111012,1722.0,2132.0,1680.0,682.0,1284.0,1890.0,634.0
22111012,1098.0,364.0,1108.0,518.0,898.0,512.0,0.0
22111012,604.0,754.0,5.0,1592.0,4190.0,1098.0,364.0
22111012,1778.0,1062.0,0.0,2330.0,1228.0,0.0,2044.0
22111012,1122.0,530.0,1778.0,1062.0,0.0,2330.0,1228.0
22111012,0.0,0.0,0.0,0.0,882.0,1122.0,530.0
22111012,912.0,1950.0,0.0,0.0,0.0,0.0,882.0
22111012,0.0,0.0,0.0,0.0,832.0,0.0,0.0
22111012,324.0,516.0,0.0,0.0,0.0,0.0,832.0
22111012,2372.0,782.0,0.0,0.0,2578.0,0.0,0.0
22111012,0.0,1032.0,1030.0,0.0,1140.0,2372.0,782.0
22111012,706.0,1440.0,1200.0,1832.0,0.0,1032.0,1030.0
22111012,1698.0,3332.0,706.0,1440.0,1200.0,1832.0,0.0
22111012,0.0,1040.0,1698.0,3332.0,706.0,1440.0,1200.0
22111012,1232.0,1650.0,0.0,2308.0,440.0,1210.0,1800.0
22111012,5372.0,540.0,1232.0,1650.0,0.0,2308.0,440.0
22111012,0.0,0.0,0.0,996.0,2118.0,3660.0,0.0
22111012,0.0,2196.0,1182.0,1970.0,0.0,0.0,0.0
22111012,0.0,318.0,1170.0,2578.0,0.0,2196.0,1182.0
22111012,0.0,766.0,932.0,718.0,0.0,318.0,1170.0
22111012,0.0,1046.0,0.0,766.0,932.0,718.0,0.0
22111012,0.0,1652.0,0.0,1046.0,0.0,766.0,932.0
22111012,0.0,1226.0,510.0,0.0,1652.0,0.0,1046.0
22111012,1088.0,0.0,698.0,0.0,1456.0,0.0,988.0
22111012,0.0,604.0,1088.0,0.0,698.0,0.0,1456.0
22111012,488.0,0.0,604.0,1088.0,0.0,698.0,0.0
22111015,826.0,0.0,0.0,0.0,0.0,0.0,0.0
22111015,5418.0,422.0,1426.0,0.0,0.0,1082.0,1208.0
22111015,1058.0,1026.0,544.0,724.0,2002.0,634.0,2030.0
22111015,1344.0,290.0,364.0,1722.0,2132.0,1680.0,682.0
22111015,1526.0,508.0,0.0,1530.0,532.0,0.0,2118.0
22111015,1340.0,0.0,0.0,1020.0,1526.0,508.0,0.0
22111015,0.0,30.0,878.0,1340.0,0.0,0.0,1020.0
22111015,518.0,898.0,512.0,0.0,30.0,878.0,1340.0
22111015,1098.0,364.0,1108.0,518.0,898.0,512.0,0.0
22111015,4190.0,1098.0,364.0,1108.0,518.0,898.0,512.0
22111015,0.0,2044.0,718.0,5.0,0.0,1324.0,0.0
22111015,324.0,516.0,0.0,0.0,0.0,0.0,832.0
22111018,2132.0,1680.0,682.0,1284.0,1890.0,634.0,0.0
22111018,290.0,364.0,1722.0,2132.0,1680.0,682.0,1284.0
22111018,1344.0,290.0,364.0,1722.0,2132.0,1680.0,682.0
22111018,0.0,1324.0,0.0,0.0,922.0,604.0,754.0
22111024,1030.0,0.0,1140.0,2372.0,782.0,0.0,0.0
22111024,3660.0,0.0,0.0,0.0,2240.0,5372.0,540.0
22111025,2132.0,1680.0,682.0,1284.0,1890.0,634.0,0.0
22111025,0.0,1530.0,532.0,0.0,2118.0,1344.0,290.0
22111025,0.0,0.0,1020.0,1526.0,508.0,0.0,1530.0
22111025,1108.0,518.0,898.0,512.0,0.0,30.0,878.0
22111025,1098.0,364.0,1108.0,518.0,898.0,512.0,0.0
22111026,422.0,1426.0,0.0,0.0,1082.0,1208.0,0.0
22111026,1784.0,4424.0,5418.0,422.0,1426.0,0.0,0.0
22111026,2636.0,1784.0,4424.0,5418.0,422.0,1426.0,0.0
22111026,812.0,2636.0,1784.0,4424.0,5418.0,422.0,1426.0
22111026,2030.0,0.0,3180.0,812.0,2636.0,1784.0,4424.0
22111026,634.0,2030.0,0.0,3180.0,812.0,2636.0,1784.0
22111026,1244.0,1058.0,1026.0,544.0,724.0,2002.0,634.0
22111026,0.0,900.0,1244.0,1058.0,1026.0,544.0,724.0
22111026,1890.0,634.0,0.0,900.0,1244.0,1058.0,1026.0
22111026,1680.0,682.0,1284.0,1890.0,634.0,0.0,900.0
22111026,364.0,1722.0,2132.0,1680.0,682.0,1284.0,1890.0
22111026,512.0,0.0,30.0,878.0,1340.0,0.0,0.0
22111026,1098.0,364.0,1108.0,518.0,898.0,512.0,0.0
22111026,530.0,1778.0,1062.0,0.0,2330.0,1228.0,0.0
22111026,2950.0,912.0,1950.0,0.0,0.0,0.0,0.0
22111026,1776.0,2950.0,912.0,1950.0,0.0,0.0,0.0
22111026,0.0,1586.0,0.0,1170,0.0,1040.0,1698.0
22111026,1970.0,0.0,0.0,0.0,996.0,2118.0,3660.0
22111026,1170.0,2578.0,0.0,2196.0,1182.0,1970.0,0.0
22111026,876.0,552.0,0.0,1226.0,510.0,0.0,1652.0
22111026,0.0,698.0,0.0,1456.0,0.0,988.0,876.0
22111028,0.0,0.0,4334.0,0.0,714.0,0.0,1234.0
22111028,422.0,1426.0,0.0,0.0,1082.0,1208.0,0.0
22111028,812.0,2636.0,1784.0,4424.0,5418.0,422.0,1426.0
22111028,1284.0,1890.0,634.0,0.0,900.0,1244.0,1058.0
22111029,0.0,714.0,0.0,1234.0,826.0,0.0,0.0
22111029,0.0,0.0,1082.0,1208.0,0.0,0.0,4334.0
22111029,422.0,1426.0,0.0,0.0,1082.0,1208.0,0.0
22111029,0.0,3180.0,812.0,2636.0,1784.0,4424.0,5418.0
22111029,634.0,0.0,900.0,1244.0,1058.0,1026.0,544.0
22111029,1098.0,364.0,1108.0,518.0,898.0,512.0,0.0
22111029,1228.0,0.0,2044.0,718.0,5.0,0.0,1324.0
22111029,1776.0,2950.0,912.0,1950.0,0.0,0.0,0.0
22111029,324.0,516.0,0.0,0.0,0.0,0.0,832.0
22111029,3416.0,324.0,516.0,0.0,0.0,0.0,0.0
22111029,5372.0,540.0,1232.0,1650.0,0.0,2308.0,440.0
22111029,1182.0,1970.0,0.0,0.0,0.0,996.0,2118.0
22111031,422.0,1426.0,0.0,0.0,1082.0,1208.0,0.0
22111031,634.0,2030.0,0.0,3180.0,812.0,2636.0,1784.0
22111031,1026.0,544.0,724.0,2002.0,634.0,2030.0,0.0
22111031,898.0,512.0,0.0,30.0,878.0,1340.0,0.0
22111031,1098.0,364.0,1108.0,518.0,898.0,512.0,0.0
22111031,0.0,2330.0,1228.0,0.0,2044.0,718.0,5.0
22111031,1122.0,530.0,1778.0,1062.0,0.0,2330.0,1228.0
22111031,0.0,0.0,0.0,0.0,882.0,1122.0,530.0
22111031,1950.0,0.0,0.0,0.0,0.0,882.0,1122.0
22111031,912.0,1950.0,0.0,0.0,0.0,0.0,882.0
22111031,0.0,0.0,0.0,0.0,832.0,0.0,0.0
22111031,782.0,0.0,0.0,2578.0,0.0,0.0,1012.0
22111031,0.0,1140.0,2372.0,782.0,0.0,0.0,2578.0
22111031,1698.0,3332.0,706.0,1440.0,1200.0,1832.0,0.0
22111031,0.0,1040.0,1698.0,3332.0,706.0,1440.0,1200.0
22111031,634.0,0.0,1586.0,0.0,1170,0.0,1040.0
22111031,1800.0,634.0,0.0,1586.0,0.0,1170,0.0
22111031,0.0,2308.0,440.0,1210.0,1800.0,634.0,0.0
22111031,1650.0,0.0,2308.0,440.0,1210.0,1800.0,634.0
22111031,540.0,1232.0,1650.0,0.0,2308.0,440.0,1210.0
22111031,0.0,0.0,0.0,2240.0,5372.0,540.0,1232.0
22111031,3660.0,0.0,0.0,0.0,2240.0,5372.0,540.0
22111031,2118.0,3660.0,0.0,0.0,0.0,2240.0,5372.0
22111031,1182.0,1970.0,0.0,0.0,0.0,996.0,2118.0
22111031,0.0,2196.0,1182.0,1970.0,0.0,0.0,0.0
22111031,0.0,766.0,932.0,718.0,0.0,318.0,1170.0
22111031,552.0,0.0,1226.0,510.0,0.0,1652.0,0.0
22111034,1244.0,1058.0,1026.0,544.0,724.0,2002.0,634.0
22111034,634.0,0.0,900.0,1244.0,1058.0,1026.0,544.0
22111034,532.0,0.0,2118.0,1344.0,290.0,364.0,1722.0
22111034,508.0,0.0,1530.0,532.0,0.0,2118.0,1344.0
22111034,878.0,1340.0,0.0,0.0,1020.0,1526.0,508.0
22111034,512.0,0.0,30.0,878.0,1340.0,0.0,0.0
22111034,2372.0,782.0,0.0,0.0,2578.0,0.0,0.0
22120003,0.0,0.0,3660.0,2804.0,602.0,1222.0,3820.0
22120003,0.0,844.0,0.0,0.0,0.0,118.0,0.0
22120004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22120004,0.0,312.0,3437.0,0.0,0.0,0.0,0.0
22120004,0.0,652.0,262.0,1132.0,0.0,252.0,322.0
22120004,1234.0,0.0,652.0,262.0,1132.0,0.0,252.0
22120004,266.0,2174.0,1234.0,0.0,652.0,262.0,1132.0
22120004,1222.0,3820.0,266.0,2174.0,1234.0,0.0,652.0
22120004,602.0,1222.0,3820.0,266.0,2174.0,1234.0,0.0
22120004,2804.0,602.0,1222.0,3820.0,266.0,2174.0,1234.0
22120004,0.0,0.0,292.0,248.0,0.0,0.0,274.0
22120004,0.0,0.0,0.0,118.0,0.0,876.0,0.0
22120004,0.0,844.0,0.0,0.0,0.0,118.0,0.0
22120005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22120005,322.0,1070.0,0.0,554.0,0.0,312.0,3437.0
22120005,0.0,252.0,322.0,1070.0,0.0,554.0,0.0
22120005,3820.0,266.0,2174.0,1234.0,0.0,652.0,262.0
22120005,1222.0,3820.0,266.0,2174.0,1234.0,0.0,652.0
22120005,602.0,1222.0,3820.0,266.0,2174.0,1234.0,0.0
22120005,2804.0,602.0,1222.0,3820.0,266.0,2174.0,1234.0
22120005,1.0,0.0,0.0,3660.0,2804.0,602.0,1222.0
22120005,0.0,0.0,0.0,118.0,0.0,876.0,0.0
22120005,0.0,0.0,86.0,0.0,0.0,0.0,306.0
22120005,1.0,0.0,230.0,0.0,0.0,86.0,0.0
22120005,0.0,0.0,0.0,90.0,368.0,0.0,0.0
22120005,0.0,0.0,0.0,0.0,0.0,0.0,416.0
22120005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22120005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22120015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22120015,1132.0,0.0,252.0,322.0,1070.0,0.0,554.0
22120015,262.0,1132.0,0.0,252.0,322.0,1070.0,0.0
22120015,2804.0,602.0,1222.0,3820.0,266.0,2174.0,1234.0
22120016,674.0,1.0,0.0,0.0,3660.0,2804.0,602.0
22120016,0.0,0.0,0.0,306.0,0.0,0.0,0.0
22120017,2804.0,602.0,1222.0,3820.0,266.0,2174.0,1234.0
22120017,674.0,1.0,0.0,0.0,3660.0,2804.0,602.0
22120028,0.0,554.0,0.0,312.0,3437.0,0.0,0.0
22120028,1070.0,0.0,554.0,0.0,312.0,3437.0,0.0
22120028,1234.0,0.0,652.0,262.0,1132.0,0.0,252.0
22120028,0.0,844.0,0.0,0.0,0.0,118.0,0.0
22120028,0.0,0.0,0.0,705.0,0.0,844.0,0.0
22120028,838.0,0.0,0.0,0.0,705.0,0.0,844.0
22120028,272370.0,838.0,0.0,0.0,0.0,705.0,0.0
22120028,0.0,0.0,0.0,0.0,266.0,272370.0,838.0
22120028,0.0,416.0,1.0,0.0,230.0,0.0,0.0
22120028,268.0,0.0,0.0,0.0,0.0,532.0,0.0
22120028,0.0,0.0,600.0,268.0,0.0,0.0,0.0
22120028,0.0,0.0,0.0,0.0,340.0,0.0,0.0
22120028,0.0,0.0,0.0,0.0,90.0,636.0,0.0
22120028,252.0,0.0,0.0,0.0,0.0,90.0,636.0
22120039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22120039,3437.0,0.0,0.0,0.0,0.0,0.0,0.0
22120039,0.0,554.0,0.0,312.0,3437.0,0.0,0.0
22120039,0.0,252.0,322.0,1070.0,0.0,554.0,0.0
22120039,262.0,1132.0,0.0,252.0,322.0,1070.0,0.0
22120039,2174.0,1234.0,0.0,652.0,262.0,1132.0,0.0
22120039,0.0,0.0,0.0,588,674.0,1.0,0.0
22120039,0.0,0.0,274.0,0.0,0.0,0.0,588
22120039,248.0,0.0,0.0,274.0,0.0,0.0,0.0
22120039,0.0,0.0,292.0,248.0,0.0,0.0,274.0
22120039,0.0,876.0,0.0,0.0,292.0,248.0,0.0
22120039,0.0,294.0,0.0,0.0,0.0,0.0,266.0
22120039,0.0,486.0,0.0,294.0,0.0,0.0,0.0
22120039,0.0,648.0,0.0,486.0,0.0,294.0,0.0
22120039,554.0,0.0,648.0,0.0,486.0,0.0,294.0
22120039,0.0,0.0,0.0,168.0,554.0,0.0,648.0
22120039,0.0,0.0,0.0,0.0,340.0,0.0,0.0
22120039,0.0,0.0,0.0,0.0,150.0,0.0,0.0
22120044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22120044,838.0,0.0,0.0,0.0,705.0,0.0,844.0
22120055,0.0,230.0,0.0,0.0,86.0,0.0,0.0
22120055,0.0,0.0,0.0,0.0,532.0,0.0,416.0
22120055,268.0,0.0,0.0,0.0,0.0,532.0,0.0
22120055,368.0,0.0,0.0,600.0,268.0,0.0,0.0
22120055,636.0,0.0,0.0,0.0,0.0,340.0,0.0
22130000,0.0,482.0,0.0,0.0,0.0,0.0,0.0
22130000,412.0,0.0,0.0,370.0,0.0,374.0,426.0
22130000,1072.0,412.0,0.0,0.0,370.0,0.0,374.0
22130000,0.0,324.0,1072.0,412.0,0.0,0.0,370.0
22130000,986.0,456.0,1210.0,0.0,324.0,1072.0,412.0
22130000,1312.0,2502.0,0.0,690.0,986.0,456.0,1210.0
22130000,0.0,1320.0,1312.0,2502.0,0.0,690.0,986.0
22130000,330.0,0.0,1676.0,40.0,1932.0,0.0,1320.0
22130000,0.0,471.0,606.0,572.0,330.0,0.0,1676.0
22130000,948.0,0.0,471.0,606.0,572.0,330.0,0.0
22130000,0.0,368.0,2542.0,948.0,0.0,471.0,606.0
22130000,0.0,790.0,1114.0,4772.0,20.0,0.0,556.0
22130000,0.0,0.0,340.0,1358.0,0.0,790.0,1114.0
22130000,620.0,828.0,936.0,0.0,0.0,340.0,1358.0
22130000,15.0,1534.0,620.0,828.0,936.0,0.0,0.0
22130000,566.0,15.0,1534.0,620.0,828.0,936.0,0.0
22130000,0.0,1600.0,566.0,15.0,1534.0,620.0,828.0
22130000,0.0,0.0,920.0,0.0,1600.0,566.0,15.0
22130000,1119.0,0.0,0.0,920.0,0.0,1600.0,566.0
22130000,0.0,0.0,0.0,0.0,0.0,0.0,996.0
22130000,3464.0,0.0,0.0,0.0,0.0,0.0,0.0
22130000,488.0,750.0,1152.0,3464.0,0.0,0.0,0.0
22130000,0.0,0.0,428.0,1770.0,488.0,750.0,1152.0
22130000,1.0,220.0,1038.0,0.0,0.0,428.0,1770.0
22130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
